"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"774",658645401,"10e44c48-0839-4a20-86d5-f0e23ae2e366","658645401","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Haines, 2 mi W","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",44.9006,-118.0751,NA,NA,1524,NA,NA,NA,"1968-06-18",18,6,1968,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","OS000078959","","J.P. Strange 2009",NA,"CC_BY_4_0","","","",NA,2024-01-25 01:03:42.542,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"775",658645385,"10e44c48-0839-4a20-86d5-f0e23ae2e366","658645385","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Cle Elum","Washington","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",47.19,-120.94,NA,NA,584,NA,NA,NA,"1936-04-24",24,4,1936,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","OS000078687","","J.P. Strange 2009",NA,"CC_BY_4_0","","","",NA,2024-01-25 01:03:17.824,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"776",658644989,"10e44c48-0839-4a20-86d5-f0e23ae2e366","658644989","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Summit Lake","Washington","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",48.88766,-119.34033,NA,NA,NA,NA,NA,NA,"1931-08-16",16,8,1931,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","OS000078867","","J.P. Strange 2009",NA,"CC_BY_4_0","","","",NA,2024-01-25 01:03:33.795,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"777",658644916,"10e44c48-0839-4a20-86d5-f0e23ae2e366","658644916","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Blue Mts WN","Washington","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",45.6,-118.1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","JPS155","","J.P. Strange 2009",NA,"CC_BY_4_0","","H.C. Andrews","",NA,2024-01-25 01:03:33.787,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"778",658378605,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","420b4b23-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Eureka","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",40.80222,-124.1625,NA,NA,NA,NA,NA,NA,"1935-07-15",15,7,1935,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652874","","unknown",NA,"CC_BY_4_0","","Beamer, Raymond","",NA,2024-04-01 19:11:53.75,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"779",658370355,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","419eecab-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Colockum Pass","Washington","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",47.19944,-120.2758,NA,NA,NA,NA,NA,NA,"1949-07-21",21,7,1949,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652860","","unknown",NA,"CC_BY_4_0","","Beamer, Lucy","",NA,2024-04-01 19:11:51.928,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"780",658367215,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","416c587e-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Bodega Bay","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",38.39028,-123.0369,NA,NA,NA,NA,NA,NA,"1977-08-13",13,8,1977,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652827","","unknown",NA,"CC_BY_4_0","","Brooks, Robert","",NA,2024-04-01 19:11:53.357,"","GEODETIC_DATUM_ASSUMED_WGS84"
"781",658348144,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","40650224-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Winters","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",38.525,-121.9697,NA,NA,NA,NA,NA,NA,"1929-08-06",6,8,1929,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652701","","unknown",NA,"CC_BY_4_0","","Beamer, Raymond","",NA,2024-04-01 19:11:53.472,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"782",658325002,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","3f299ade-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Grants Pass","Oregon","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",42.43917,-123.3272,NA,NA,NA,NA,NA,NA,"1935-07-12",12,7,1935,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652862","","unknown",NA,"CC_BY_4_0","","Russell, Jean","",NA,2024-04-01 19:11:52.486,"","GEODETIC_DATUM_ASSUMED_WGS84"
"783",658299613,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","3dc23241-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Antioch","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",38.005,-121.8047,NA,NA,NA,NA,NA,NA,"1978-09-26",26,9,1978,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652758","","unknown",NA,"CC_BY_4_0","","Brooks, Robert","",NA,2024-04-01 19:11:52.365,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"784",658297867,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","3dab3b21-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Kramer Hills","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",34.99444,-117.585,NA,NA,NA,NA,NA,NA,"1978-05-08",8,5,1978,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652732","","unknown",NA,"CC_BY_4_0","","Brooks, Robert","",NA,2024-04-01 19:11:50.933,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"785",658297549,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","3daa3853-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Berkeley","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",37.87167,-122.2717,NA,NA,NA,NA,NA,NA,"1936-09-04",4,9,1936,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652883","","unknown",NA,"CC_BY_4_0","","Michener, Charles","",NA,2024-04-01 19:11:50.933,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"786",658292769,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","3d66b72d-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Arcata","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",40.86667,-124.0817,NA,NA,NA,NA,NA,NA,"1976-06-24",24,6,1976,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652750","","unknown",NA,"CC_BY_4_0","","Brooks, Robert","",NA,2024-04-01 19:11:50.886,"","GEODETIC_DATUM_ASSUMED_WGS84"
"787",658292762,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","3d66a73b-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Concord","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",37.97806,-122.03,NA,NA,NA,NA,NA,NA,"1955-06-16",16,6,1955,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652886","","unknown",NA,"CC_BY_4_0","","Opler, Paul","",NA,2024-04-01 19:11:51.628,"","GEODETIC_DATUM_ASSUMED_WGS84"
"788",658290883,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","3d4f2efd-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Hood River","Oregon","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",45.70444,-121.5069,NA,NA,NA,NA,NA,NA,"1931-07-17",17,7,1931,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652689","","unknown",NA,"CC_BY_4_0","","Nottingham, J","",NA,2024-04-01 19:11:52.826,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"789",658282600,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","3cd64c53-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Florence","Oregon","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",43.98278,-124.0986,NA,NA,NA,NA,NA,NA,"1935-07-11",11,7,1935,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652643","","unknown",NA,"CC_BY_4_0","","Beamer, Raymond","",NA,2024-04-01 19:11:51.538,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"790",658278544,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","3ca010f2-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Point Reyes National Seashore","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",38.06667,-122.8833,NA,NA,NA,NA,NA,NA,"1964-08-24",24,8,1964,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652854","","unknown",NA,"CC_BY_4_0","","unknown","",NA,2024-04-01 19:11:51.432,"","GEODETIC_DATUM_ASSUMED_WGS84"
"791",658204554,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","383fd326-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Quincy, 8 mi SW","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",39.85516,-121.0526,NA,NA,NA,NA,NA,NA,"1977-05-28",28,5,1977,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652789","","unknown",NA,"CC_BY_4_0","","Brooks, Robert","",NA,2024-04-01 19:11:50.26,"","GEODETIC_DATUM_ASSUMED_WGS84"
"792",658166200,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","3629bbfc-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Sagehen Creek","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",39.44551,-120.1863,NA,NA,NA,NA,NA,NA,"1977-06-04",4,6,1977,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652788","","unknown",NA,"CC_BY_4_0","","unknown","",NA,2024-04-01 19:11:49.547,"","GEODETIC_DATUM_ASSUMED_WGS84"
"793",658159621,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","35c73de7-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Anthony Lake","Oregon","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",44.96056,-118.2297,NA,NA,NA,NA,NA,NA,"1931-07-11",11,7,1931,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652698","","unknown",NA,"CC_BY_4_0","","Anderson, Lauren","",NA,2024-04-01 19:11:49.511,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"794",658142168,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","34d4d55f-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Millbrae","California","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",37.59861,-122.3861,NA,NA,NA,NA,NA,NA,"1912-09-01",1,9,1912,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","653695","","unknown",NA,"CC_BY_4_0","","VanDyke, E","",NA,2024-04-01 19:11:49.118,"","GEODETIC_DATUM_ASSUMED_WGS84"
"795",658123979,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","33d75ab9-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Satus Pass","Washington","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",46.27028,-120.1492,NA,NA,NA,NA,NA,NA,"1935-07-09",9,7,1935,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652326","","unknown",NA,"CC_BY_4_0","","Beamer, John","",NA,2024-04-01 19:11:48.761,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"796",657842798,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","24f62400-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Concrete","Washington","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",48.53944,-121.745,NA,NA,61,0,NA,NA,"1988-07-08",8,7,1988,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652629","","unknown",NA,"CC_BY_4_0","","Michener, Charles","",NA,2024-04-01 19:11:40.619,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"797",657825887,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","24070598-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Conway","Washington","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",48.34056,-122.3417,NA,NA,NA,NA,NA,NA,"1931-07-28",28,7,1931,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652664","","unknown",NA,"CC_BY_4_0","","Nottingham, J","",NA,2024-04-01 19:11:41.854,"","GEODETIC_DATUM_ASSUMED_WGS84"
"798",657773525,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","2090e60e-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Montesano","Washington","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",46.41889,-120.3717,NA,NA,NA,NA,NA,NA,"1931-07-23",23,7,1931,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652687","","unknown",NA,"CC_BY_4_0","","Nottingham, J","",NA,2024-04-01 19:11:40.539,"","GEODETIC_DATUM_ASSUMED_WGS84"
"799",657768110,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","203f34bd-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","North Powder","Oregon","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",45.02861,-117.9189,NA,NA,NA,NA,NA,NA,"1931-07-13",13,7,1931,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652688","","unknown",NA,"CC_BY_4_0","","Nottingham, J","",NA,2024-04-01 19:11:37.809,"StillImage","GEODETIC_DATUM_ASSUMED_WGS84"
"800",657647810,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","19cacb88-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","American River","Washington","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",46.9757,-121.158,NA,NA,NA,NA,NA,NA,"1949-07-29",29,7,1949,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652653","","unknown",NA,"CC_BY_4_0","","Beamer, Raymond","",NA,2024-04-01 19:11:37.095,"","GEODETIC_DATUM_ASSUMED_WGS84"
"801",657599203,"aae308f4-9f9c-4cdd-b4ef-c026f48be551","175f976e-1ed6-11e3-bfac-90b11c41863e","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus (Bombus) occidentalis","","US","Kalama River","Washington","PRESENT",NA,"b554c320-0560-11d8-b851-b8a03c50a862",46.00861,-122.8433,NA,NA,NA,NA,NA,NA,"1931-07-21",21,7,1931,1340429,1340429,"PRESERVED_SPECIMEN","KU","SEMC","652706","","unknown",NA,"CC_BY_4_0","","Beamer, Raymond","",NA,2024-04-01 19:11:32.548,"","GEODETIC_DATUM_ASSUMED_WGS84"
"802",4535996474,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/201073320","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","","US","","Oregon","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",44.061981,-121.689242,3,NA,NA,NA,NA,NA,"2023-08-04T12:11:15",4,8,2023,1340429,1340429,"HUMAN_OBSERVATION","iNaturalist","Observations","201073320","","pamhayes",2024-03-03 01:08:10,"CC_BY_NC_4_0","pamhayes","pamhayes","",NA,2024-03-30 07:06:36.544,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"803",4522628105,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/198748602","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","","US","","Washington","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",47.877851,-123.136897,5,NA,NA,NA,NA,NA,"2023-09-03T14:15",3,9,2023,1340429,1340429,"HUMAN_OBSERVATION","iNaturalist","Observations","198748602","","erinburke2",2024-02-08 19:47:11,"CC_BY_NC_4_0","erinburke2","erinburke2","",NA,2024-03-30 07:02:51.249,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"804",4516435982,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/176017292","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","","US","","Washington","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",46.869155,-121.501719,566,NA,NA,NA,NA,NA,"2023-07-25T12:55:54",25,7,2023,1340429,1340429,"HUMAN_OBSERVATION","iNaturalist","Observations","176017292","","kcmaynard",2023-07-31 23:07:16,"CC_BY_NC_4_0","kcmaynard","kcmaynard","",NA,2024-03-30 07:02:18.051,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"805",4509997345,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/26821689","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","","US","","Washington","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",47.671613,-122.30628,636,NA,NA,NA,NA,NA,"2019-06-11T12:29:52",11,6,2019,1340429,1340429,"HUMAN_OBSERVATION","iNaturalist","Observations","26821689","","Briana Lindh",2019-08-05 05:52:57,"CC_BY_NC_4_0","kaitbirk","kaitbirk","",NA,2024-03-30 07:08:47.342,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"806",4442642592,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191557718","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","","US","","Washington","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",46.915097,-122.275976,2,NA,NA,NA,NA,NA,"2023-08-30T11:27",30,8,2023,1340429,1340429,"HUMAN_OBSERVATION","iNaturalist","Observations","191557718","","Zach Hawn",2023-11-20 06:34:07,"CC_BY_NC_4_0","Zach Hawn","Zach Hawn","",NA,2024-03-30 08:02:24.996,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"807",4442558421,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/191557724","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","","US","","Washington","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",46.914466,-122.275621,2,NA,NA,NA,NA,NA,"2023-08-30T12:02",30,8,2023,1340429,1340429,"HUMAN_OBSERVATION","iNaturalist","Observations","191557724","","Zach Hawn",2023-11-20 06:34:09,"CC_BY_NC_4_0","Zach Hawn","Zach Hawn","",NA,2024-03-30 07:29:42.476,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"808",4431164518,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/188050799","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","","US","","Oregon","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",45.352196,-121.53106,8,NA,NA,NA,NA,NA,"2023-07-30T14:03",30,7,2023,1340429,1340429,"HUMAN_OBSERVATION","iNaturalist","Observations","188050799","","Larry Teeter",2023-10-18 18:44:55,"CC_BY_NC_4_0","Larry Teeter","Larry Teeter","",NA,2024-03-30 08:02:12.229,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"809",4416854925,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/184147670","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","","US","","California","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",37.76276,-122.511179,15,NA,NA,NA,NA,NA,"1994-07-10",10,7,1994,1340429,1340429,"HUMAN_OBSERVATION","iNaturalist","Observations","184147670","","John S. Ascher",2023-09-21 04:32:39,"CC_BY_NC_4_0","Albert Burchsted","Albert Burchsted","",NA,2024-03-30 07:28:49.224,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
"810",4414175724,"50c9509d-22c7-4a22-a47d-8c48425ef4a7","https://www.inaturalist.org/observations/182566999","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","","US","","Washington","PRESENT",NA,"28eb1a3f-1c15-4a95-931a-4af90ecb574d",48.72816,-122.486533,NA,NA,NA,NA,NA,NA,"2023-09-09T16:51:01",9,9,2023,1340429,1340429,"HUMAN_OBSERVATION","iNaturalist","Observations","182566999","","Aidan Hersh",2023-09-10 01:32:33,"CC_BY_NC_4_0","Aidan Hersh","Aidan Hersh","",NA,2024-03-30 07:29:24.396,"StillImage","COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED"
